UNIPROT	Entrez	symbol	OV_01OV007_N	OV_17OV003_N	OV_01OV023_N	OV_17OV005_N	OV_01OV017_N	OV_11OV002_N	OV_01OV029_N	OV_14OV011_N	OV_17OV004_N	OV_01OV039_N	OV_15OV001_N	OV_01OV013_N	OV_11OV010_N	OV_01OV019_N	OV_01OV008_N	OV_14OV029_N	OV_01OV010_N	OV_17OV002_N	OV_17OV001_N
Q8IWB1	85450	ITPRIP	0.638672611	0.345353023	0.553455366	0.112781264	0.653405257	0.366348038	0.767011373	0.161328887	0.077840139	0.162089089	0.052012967	-0.411719109	0.038033534	0.627583043	0.187762105	0.147520692	-0.704744392	-0.189591656	0.701356167
Q8IWB7	57590	WDFY1	-0.839499327	-0.694852217	0.029304262	-0.730361997	0.205419889	-0.682147403	-0.348655841	-0.391801844	-0.278392661	-0.159821502	-0.179137561	-0.540731371	0.06172133	0.168110818	-0.136195337	-0.468664736	-0.938067397	-0.659990529	0.084078348
Q8IWB9	55852	TEX2	-0.349947612	-0.56117987	-0.040794849	-1.27753478	0.352261104	0.068908772	-0.651545005	-0.406471378	0.320938405	-0.023230111	0.162306492	-0.008240488	-0.411718196	0.660708094	0.256566828	0.250515856	0.912348582	0.108251995	0.516398345
Q8IWC1	79649	MAP7D3	NA	0.513665101	-1.255603431	-1.180589144	-0.293542607	0.071830105	0.782658576	0.879297225	-0.09720817	-0.381655426	1.284839367	0.185206566	0.200844312	0.311750225	0.290190562	0.036332554	0.536262256	-1.72421943	0.276123213
Q8IWD4	150275	CCDC117	-0.755826729	0.440071297	-0.660184565	-0.535178996	0.052412676	-0.573718364	-0.873922642	-0.870952554	-0.867125507	-1.00116839	-1.023038705	-0.156006222	-0.714014996	-0.517544161	-0.306382376	-0.866952019	0.256134496	-0.21555323	-0.194683583
Q8IWE2	92689	FAM114A1	-0.256815006	-0.265379654	-0.150115644	-0.505425865	-0.094108734	0.195205219	-0.06187497	-0.373852138	-0.219891685	0.123326086	-0.127019591	-0.92785238	0.357674193	-0.068620314	-0.212222667	-0.264624282	-0.62160661	-0.532600728	-0.154225928
Q8IWE4	123879	DCUN1D3	1.543240281	-0.376981323	0.258972828	1.044136741	-3.466837306	0.862850812	0.73689641	1.273519265	0.187648611	1.931126371	2.679347066	0.840836279	0.987737312	0.980120463	-0.023837513	0.434391328	-1.29892278	NA	0.724051107
Q8IWE5	23207	PLEKHM2	0.56625179	-0.102662397	-0.427980546	0.428817955	-0.058188426	-0.263671861	0.08810432	0.29933577	0.038635276	0.419923348	-0.103504157	0.056609704	-0.21894232	-0.465731991	-0.121113046	-0.33023694	0.128315181	0.256747684	0.547513296
Q8IWF2	80020	FOXRED2	NA	0.618233351	0.585667016	0.276244073	0.520415666	0.397774646	0.141074442	-0.183418549	-0.38507843	-0.364731323	0.03978984	-0.211843059	0.11871617	0.555652219	1.058136058	NA	NA	NA	0.006796543
Q8IWF6	201627	DENND6A	-0.939852585	0.919879217	0.063033244	-0.976029699	0.495801816	0.787347844	0.132086857	-0.427416288	0.256729859	-0.065604913	-0.144442547	-1.01331683	-0.305085158	0.389960638	0.138770045	0.104161434	0.65766225	-1.157554901	0.634360708
Q8IWI9	23269	MGA	-0.285112455	0.120886221	-0.516339869	-0.573304291	0.270939223	0.003789367	-0.715070176	-0.297412139	-0.216561971	-0.175453638	-0.189557346	-0.743614241	-0.897464313	0.142334214	-0.25494345	0.117151164	0.197892059	-0.173356587	0.203576351
Q8IWJ2	9648	GCC2	-0.738354639	-0.133201933	-0.432843436	-0.447690621	-0.41859505	-0.452768474	-0.541642648	-0.170148225	-1.101493926	-0.6470665	-0.393903651	-0.423636581	-0.353397404	-0.231057259	-0.096577504	-0.413414302	-1.312226316	-0.262803889	-0.018878848
Q8IWL3	150274	HSCB	-0.506787965	0.484893093	-0.118108134	-0.739132614	-0.357758602	-0.071350221	-0.394500357	-0.19777685	-0.508646555	-0.655636548	0.056818367	-0.451036254	-0.772569759	-0.127332314	-0.14130238	-0.037572267	0.152959454	-0.801035076	0.534768667
Q8IWP9	25901	CCDC28A	-0.361525903	0.139763496	0.154896735	-0.24340413	0.175815321	0.415875737	0.481923873	-0.10028645	-0.984008647	-0.900658815	0.435481757	NA	NA	0.621660769	-0.516868399	0.016075394	-0.120696264	0.300588847	0.308028094
Q8IWR0	29066	ZC3H7A	-0.396522004	0.138155318	0.052076083	-0.607358581	-0.422285294	-1.075042504	-0.121645674	0.008701543	-0.328929928	-0.575968815	0.161686482	-0.591574041	-0.13326471	-0.080931669	-0.047924661	-0.164098304	-0.671077607	0.017703067	0.284851351
Q8IWS0	84295	PHF6	-0.974820813	-1.621205034	-1.187222826	-1.237545711	0.016023297	-0.693489123	-1.329798537	-0.644079634	0.162983258	-0.843029397	-1.536357577	-0.298650904	-0.582065231	-0.462184344	-1.111444383	-1.040330784	-0.610073847	0.235596001	0.051693242
Q8IWT0	339487	ZBTB8OS	NA	0.329976346	0.390678526	-0.198410614	-0.183485078	-0.011192356	0.210913948	0.384195714	-0.817242296	-1.461678675	-0.95239845	-0.565690541	-0.931631467	-0.133701499	-0.321630464	-0.615067291	1.251067333	-1.960578409	0.656205164
Q8IWT3	23113	CUL9	0.228298088	0.638974188	-0.399051861	-0.864034482	0.693016294	0.137748518	0.256207719	0.352612767	-0.075426609	-0.679615116	0.251852317	0.906636128	0.064456028	0.348423579	0.265088606	-0.238356194	1.585453685	-0.529350461	0.3845805
Q8IWT6	56262	LRRC8A	-0.264955102	-0.28627798	-0.005884896	-0.083893179	0.159654853	-0.476062152	-0.0584691	0.112439601	-0.799788763	0.084300711	0.270715118	0.300673672	0.075278124	-0.411341084	-0.374772234	0.250627712	-0.026874048	-0.278102719	0.234804384
Q8IWU2	22853	LMTK2	-0.174159131	NA	NA	NA	NA	NA	5.12E-05	0.265682598	-0.218457655	2.438341043	-0.013191013	-0.167656713	-0.201742142	-0.143054445	-0.257061611	-0.294927752	0.324596853	-0.587777546	-0.427197334
Q8IWU5	55959	SULF2	1.170066719	-0.451776299	0.881403846	-1.047003871	-0.582257496	0.715435848	-0.139271699	-0.429572596	-1.130304741	0.279258314	0.117282779	-0.27931966	-0.488098549	0.262627411	0.877360364	-0.341793256	-0.106186362	-0.353796487	-1.044877299
Q8IWU6	23213	SULF1	-1.462448933	-1.026288796	0.631490396	-1.271184385	-1.72009509	-0.466231678	-0.699350969	-0.826616852	-0.527019976	-0.654753019	-0.90800555	-0.932838735	-0.479439913	-0.676643365	-0.811127225	-0.904555048	-0.599736489	-1.441831609	-1.20425693
Q8IWV2	152330	CNTN4	-1.644696198	-0.911149607	-2.866765885	-3.564240603	-1.45936008	-0.145609077	0.079256932	-0.660480555	-0.715672504	-3.461390583	-0.729454386	0.597465607	-0.255496493	-1.286147647	-0.650940995	0.226900543	0.346226204	1.275366651	-0.455946681
Q8IWV7	197131	UBR1	-0.056416278	0.124061309	0.313710612	-0.079773767	0.378913136	0.242651086	0.570825792	0.201296822	-0.590165622	0.389494953	0.357211914	-0.163020095	0.653457434	0.683945352	0.063673098	0.259890555	0.477500152	0.263224551	0.475542893
Q8IWV8	23304	UBR2	-0.506335715	-0.019856246	-0.091931341	-0.660195832	-0.097327092	-0.173690384	-0.382216115	-0.009609483	-0.284327364	-0.167102367	-0.183807764	-0.487010848	-0.366710173	0.139707248	0.016991957	-0.057072058	-0.001941557	0.081075473	0.491698176
Q8IWW6	94134	ARHGAP12	-1.048896789	-0.108182338	-0.112500117	0.065199049	0.271440126	-0.314850243	0.229250741	-0.230835752	-0.744778626	-0.05529713	-0.007873568	-0.138683508	-0.20372011	0.450190454	-0.001179858	-0.085091877	0.087030904	-0.222583799	0.805782236
Q8IWW8	137872	ADHFE1	NA	0.305526096	0.720827639	2.399226656	NA	NA	-0.933861352	2.88959821	-0.749629376	-0.511100431	0.436369944	2.053025201	-0.034860691	0.588365773	-1.082186377	-0.542101992	2.895020056	NA	1.156072909
Q8IWX8	10523	CHERP	-1.475008141	-0.901949349	-0.714202422	-1.021970259	-0.195889949	-0.590482976	-0.725463079	-0.668331296	-0.685752819	-0.359859806	-0.702040673	-0.898895499	-0.748381943	-0.148715997	-0.705002949	-0.724919584	-1.518564035	-1.475067779	0.346877775
Q8IWY9	146059	CDAN1	-0.677668395	2.091845708	-1.248750785	-0.296748235	0.634636051	0.677509005	0.549959021	0.077508198	NA	-1.108233826	-0.411682922	0.013995326	0.090691306	NA	NA	-0.278276986	0.037654588	-0.432324106	0.214605803
Q8IWZ3	404734	ANKHD1-EIF4EBP3	-0.152913809	-0.317221747	-0.34004944	-0.308671431	0.609008611	-0.284330337	-0.412744334	-0.209259656	-0.745326339	-0.47238553	-0.233680306	-0.24243356	0.162652716	0.09904241	0.014215551	-0.076737602	0.297215752	-0.052941791	0.322152523
Q8IWZ6	55212	BBS7	-2.109856316	0.887350505	0.476967007	-0.857531955	0.839231113	0.194930649	1.035012639	0.371158237	NA	NA	0.01355614	-0.507994081	0.647359851	0.468088476	-0.125513647	NA	NA	0.192991167	1.091508684
Q8IWZ8	57794	SUGP1	-1.054576535	-0.384744419	-0.594370224	-0.782039211	-0.301644969	-0.647936085	-0.370296623	-0.5200993	-0.490487085	-0.342271147	-0.6722894	-0.356751108	-0.2598284	-0.683759131	-0.679197197	-0.643629539	-0.922754106	-0.360055307	0.272346978
Q8IX01	10147	SUGP2	-0.95880074	-0.23866806	-0.735249627	-1.042138022	-0.137435706	-0.123183037	0.105131105	-0.147984734	-1.249924232	-0.516336336	-0.467861714	-0.480979498	-0.414405848	-0.028689324	-0.572480106	-0.694444908	-0.67679692	-0.662999313	0.749107008
Q8IX03	23286	WWC1	0.038334658	-0.265460851	-0.064404503	-0.37542619	-0.015548674	-0.325488253	-0.262592019	0.045223461	0.700855868	0.156520945	0.988520492	-1.120929667	0.117533494	NA	NA	-0.138110489	0.183488683	2.355938055	-0.038263036
Q8IX04	55293	UEVLD	-0.420831878	0.12614817	0.315577474	-0.556034993	0.733977892	-0.289525022	0.258262842	0.419379164	-0.042942519	0.021182736	0.881971444	-0.19064178	0.573122331	0.339350848	0.427223081	0.200537337	-0.166675967	-0.678131851	0.61139875
Q8IX12	55749	CCAR1	-1.169629943	-0.772613974	-0.457937316	-0.818915941	-0.282926764	-0.796738775	-0.692155428	-0.384563758	-1.050648074	-0.521419641	-0.703513434	-0.670133808	-0.473099722	-0.34340564	-0.683729852	-0.446125566	-1.125770982	-0.68043391	0.389611585
Q8IX18	79665	DHX40	-2.283496785	-0.013313835	-0.509679858	-1.877610772	-0.264458992	-0.802709169	-0.357207827	-0.530674433	0.025040111	0.052782597	-0.157735726	-0.162724173	-0.129392938	0.108126502	-0.144845684	-0.21033517	-0.643115882	-0.459371288	0.655789555
Q8IXB1	54431	DNAJC10	-0.855622746	-0.587988357	-0.594178285	-0.802550095	-0.7209793	-0.891249372	-0.573121724	-0.190960381	-0.798375231	-0.636791504	-0.59849311	-1.260472779	-0.443926902	-0.223196978	-0.5009665	-0.443645045	-0.104999108	-1.121284748	0.353844222
Q8IXB3	286753	TRARG1	3.806114714	-0.440116088	1.097484933	2.572911652	NA	NA	0.284727842	4.715851176	-0.080716106	0.271852458	-0.02758711	3.365239888	-0.77169286	-0.863260309	0.787882611	0.469526695	0.193899012	2.714749443	NA
Q8IXH7	51497	NELFCD	-0.705247948	-0.477867027	-0.116856426	-0.906361163	0.156614438	-0.382472485	0.072455838	-0.533038246	-0.03991588	-0.446070382	-0.244135253	-1.12678628	-0.773139143	0.244702138	-0.193122656	-0.060331501	-0.705413772	-0.731342016	0.491676918
Q8IXI1	89941	RHOT2	0.212360431	-0.295263907	0.013767464	-0.608763237	-0.231329737	-1.107284993	-0.250834566	-0.254762346	-0.014741844	-0.627328614	-0.320447151	-0.299582929	-0.481967115	-0.296537522	-0.190752033	-0.421327961	-0.217669396	-0.386074615	0.008790114
Q8IXI2	55288	RHOT1	-0.182267329	0.072513164	0.229850609	-0.217178421	0.71618214	0.162795233	0.680996114	0.14818265	0.247512442	0.150036178	0.300388867	0.105860803	0.478561166	0.862215571	0.240210247	0.088886879	0.049286173	-0.38148699	0.181935951
Q8IXJ6	22933	SIRT2	-0.078002159	0.142573422	0.278361122	-0.377832799	0.102433393	0.558814286	0.240202671	-0.656905141	-0.409433206	0.269007179	0.011904376	0.123618305	0.053173467	0.749221553	0.171497615	0.288259172	1.102073122	-0.456542585	0.291259377
Q8IXK0	1912	PHC2	-0.471694789	-0.523190817	-0.614458761	-1.195630125	-0.33328216	-0.811671204	-0.322017582	-0.810737173	-0.302783256	-0.340075882	-0.938224212	-1.331076989	-1.016257009	-0.074942066	-0.186607358	-0.733007994	0.87057266	-1.298298098	0.52651863
Q8IXK2	79695	GALNT12	-0.117017667	-0.955733533	0.064840764	-1.215763703	-1.71026329	-2.38610379	-0.850389213	0.073575738	-2.366991088	-1.974087147	-1.107279623	0.49959003	-0.646468205	-0.484491238	-0.022885487	-0.823227906	1.480699851	-0.499772404	0.06372134
Q8IXL6	56975	FAM20C	-0.991565456	1.225079583	-0.179849711	NA	-0.215144923	-0.476626719	0.864899809	2.068008972	-2.706743504	-0.217924213	-1.362778456	NA	NA	NA	NA	-1.443055252	-0.919363348	NA	0.257956632
Q8IXL7	253827	MSRB3	-0.292745073	-0.674063178	-0.34797848	-0.229087225	0.302865225	0.153144435	1.175443512	0.292468537	0.033991439	0.708923694	1.039807065	-0.181444554	1.882167452	0.83451775	-0.012777742	0.871694927	0.768553603	0.654406032	0.485480002
Q8IXM2	124944	C17orf49	-1.801813988	-0.445209313	-0.778923796	-1.050151395	-0.457140837	-0.750897184	-0.741691538	-1.421461383	-1.183719656	-0.952005202	-0.89911801	-0.735317505	-1.125747804	-0.117547668	-0.443676604	-0.617235786	-1.572798518	-0.681553117	0.123000797
Q8IXM3	64975	MRPL41	-1.482873307	-1.603531255	-0.761617129	-1.025553573	-1.135274258	-0.510245407	-1.281976584	-1.293907825	-1.659891936	-0.996992061	-0.365812504	-0.761020037	-1.380412746	-0.203887773	-0.41946309	-0.553413182	-0.687995374	-1.327080188	-0.039152232
Q8IXM6	11270	NRM	-0.206568362	0.134090536	0.948626333	0.560893278	1.102036406	0.547207015	1.639616904	0.736267477	0.642750062	0.996899087	0.577608146	0.377018755	0.208660167	1.929799712	0.654357133	0.473320575	-0.087299804	0.11011793	1.210215153
Q8IXQ3	55071	C9orf40	1.15655271	-0.878150004	-0.720058822	-1.083867314	-0.726296824	0.602416451	-0.970865865	-0.242128762	-0.03276532	0.464532955	1.070954984	1.082399483	-0.030048002	-0.401273529	2.076598146	-0.296381617	0.650724364	-1.255082575	-0.019956606
Q8IXQ4	55425	GPALPP1	-1.626306332	-0.406507692	-0.875215151	-0.825259514	-0.97052449	-0.859986411	-0.429021242	-0.344359431	-0.887630888	-1.265953956	-0.811458458	-0.006530061	-0.09289152	-0.394953405	-0.590680547	-0.457392488	-0.019262331	-0.58271318	0.288775883
Q8IXQ6	83666	PARP9	-1.141758561	-0.721990959	0.010783515	-1.151811594	-0.717337869	-0.985474734	-0.52765786	-0.665726621	-1.156169291	-0.866991798	-0.515221148	-0.793517314	-0.580638641	0.258284061	-0.265451533	-0.530434923	-1.178587096	-1.234985032	0.17002867
Q8IXS6	445815	PALM2AKAP2	0.892863395	-0.180058567	-0.433983037	-0.255317031	NA	NA	-0.923242651	0.388904848	0.36323683	-0.177032523	0.085473641	0.635878681	0.687458718	-0.255951376	0.129673825	0.082609497	0.016067694	0.033866674	0.407735343
Q8IXS8	285172	HYCC2	-0.768468151	0.397296898	0.23738332	-0.672162716	0.172136705	-0.246018251	-0.303099945	-0.127321979	0.607155993	-1.592775134	-0.582965331	-0.233246743	-1.010383021	0.572275243	0.764615095	-0.470686684	-0.738980205	-1.010940104	0.776661379
Q8IXT5	389677	RBM12B	-1.139031761	-0.695260547	-0.733115408	-0.862602943	-0.685459934	-0.68989013	-0.79370038	-0.408652851	-0.512748031	-0.460893252	-0.459858369	-0.595712149	-0.604224047	-0.205857968	-0.261808927	-0.541917387	-0.682302502	-0.263883523	0.001320474
Q8IXU6	54733	SLC35F2	-1.24879621	0.091417084	-0.720348469	-0.752727426	-1.014952738	-1.33362231	-2.00864243	-1.150745673	-1.2323968	-1.235666884	-1.09198041	0.592456455	-0.546057045	-0.717025993	-0.119824645	-0.311448068	-1.560918353	0.534215833	-0.202281411
Q8IXW5	79871	RPAP2	0.189148216	0.105250138	-0.095719355	-0.644090427	NA	NA	0.031097059	0.19154133	-1.179056761	-0.683190838	-0.392902356	-1.066798468	-0.951738652	-2.048876104	-0.998018549	-0.74059539	-0.735737665	0.202089664	0.384510339
Q8IY17	10908	PNPLA6	0.062420333	-0.064555468	0.208087536	-0.484933518	0.397604007	0.276636064	-0.288620504	0.138937696	-0.403696274	0.10964301	0.312916173	0.117741689	-0.126422566	0.430656353	0.270672043	0.196337294	-0.092065676	-0.874770165	0.66864003
Q8IY18	23137	SMC5	-0.521985753	-0.297377297	-0.557247542	-0.672518122	0.055973692	-0.31324423	-0.193018703	0.219369711	-0.445978481	-0.298106547	-0.576847027	0.167119962	-0.247729515	-0.255949686	-0.313666936	-0.318801631	-0.415161718	-0.346703092	0.518753863
Q8IY21	55601	DDX60	-0.483770484	-0.361023295	0.221090784	-0.922041389	-0.006104511	-0.247938066	0.010871003	-0.369576288	-0.405138881	-0.352276131	0.081690629	-0.261863804	-0.370837908	0.049106685	-0.292563748	-0.089950977	-0.70384828	-0.44378094	0.314834844
Q8IY22	80790	CMIP	0.089647694	0.112292772	-0.039523237	-0.513798748	0.971339102	0.815377275	0.486639518	0.894250213	0.279969331	0.98636031	0.827287268	0.202109259	0.207228264	-0.142297719	0.392742306	0.190535734	1.189606209	-0.293696005	0.05910324
Q8IY26	403313	PLPP6	-0.893880688	0.0784633	-0.727266572	-1.115492262	-0.876257679	-0.678645652	-0.320126246	-1.631215473	-1.259175636	-0.002844145	0.01863693	-0.119716695	-0.231594066	-0.028311474	-0.38370245	0.443907862	-0.503469398	-2.382028466	0.690533858
Q8IY31	90410	IFT20	0.048560939	0.169336657	-0.176670746	-0.946966206	-0.314583263	-0.303407188	0.669616311	-0.671721818	-0.619440211	-0.320005721	0.530976045	-0.739052435	0.014886579	0.840427281	-0.546768186	-0.421323648	-0.85476757	-0.514230029	-0.062883663
Q8IY33	79778	MICALL2	0.217058043	-1.046436958	-0.7426128	-1.618720849	NA	NA	-0.541260916	0.650425316	-0.340234258	0.580643825	0.32817243	0.001734311	0.487016468	-0.512191527	0.139216192	-0.140080532	-1.274078022	-0.393225714	0.14227618
Q8IY34	51296	SLC15A3	-1.143865594	-1.015561789	0.175077491	-1.057866326	-0.08209917	-0.131336112	0.261506513	-0.789182616	-1.108741535	-1.66899326	0.005892534	-0.568573245	-0.48105438	-0.987501869	-2.156888168	-1.670013801	-0.910526944	-0.364225806	0.4455189
Q8IY37	57647	DHX37	-0.78081743	-0.270442451	-0.21069165	-1.003850228	0.29558153	0.001814053	-0.043754989	0.155487431	-0.245082845	-0.834564343	-0.327649067	-0.419623562	-0.276856523	-0.048452385	0.285703434	-0.746364425	-1.146976381	-0.639214415	0.180683017
Q8IY47	25948	KBTBD2	0.211478764	0.057045365	0.291380935	-0.049275691	NA	NA	0.524637084	0.682708042	0.85449512	0.769665885	NA	-0.255674179	0.298101002	0.013790197	0.383941045	0.163593214	1.034727779	-0.657755554	0.40704158
Q8IY67	125950	RAVER1	-0.888613541	-0.276253988	-0.509194876	-0.642213103	-0.509466776	-0.5882032	-0.811610531	-0.270670366	-1.066433517	-0.890785312	-0.557395783	-1.04369807	-0.708346359	-0.472593611	-0.879649634	-0.499366575	-0.210191247	-1.255983048	0.116240157
Q8IY81	117246	FTSJ3	-1.211185895	-0.58746292	-0.790875138	-1.31706976	-0.255409297	-1.245127036	-1.548368511	-0.761444253	-0.960514602	-0.813511441	-0.796507087	-1.03295594	-0.77637717	-0.57506946	-0.825988784	-0.718569094	-0.948029416	-0.930326699	0.606362117
Q8IY95	201931	TMEM192	0.063075281	-0.250368156	0.11845978	0.146575167	0.3095757	-0.162167451	0.647880417	0.606951861	-0.354748067	0.154641071	-0.089804565	-0.580044671	-0.033508668	0.706326451	-0.230346875	0.324591861	-0.602721486	0.058407125	0.798476316
Q8IYB1	151963	MB21D2	-0.50191989	0.297939295	0.092972437	-0.463540997	0.170550135	-0.244060571	-0.075640659	-0.30868533	0.203516814	-0.042711035	0.046393397	-1.094318541	-0.460581751	-0.071612269	-0.208949089	0.129804294	0.697404686	-0.576909943	0.170479898
Q8IYB3	10250	SRRM1	-1.271755697	-1.234276491	-0.971303305	-1.45177031	-0.898456381	-1.244417875	-0.777218395	-0.868108388	-1.409703891	-1.215142453	-0.803450411	-0.566278861	-1.072642853	-0.130115325	-1.621062048	-1.058076596	-1.308227453	-2.108519646	-0.026176222
Q8IYB5	60682	SMAP1	-1.000003374	-0.396111291	-0.555833422	-0.722892553	-0.469999795	-0.304745489	-0.406792564	-0.592097775	-0.897755887	-0.200428378	-0.626408385	-1.113747589	-0.57218272	-0.198849189	-0.418152555	-0.460411848	-1.445592205	-1.45472348	0.058428825
Q8IYB7	129563	DIS3L2	-0.520711329	-0.180807838	-0.063222915	-0.481551091	-0.275631773	-0.149963057	0.187946061	0.02377596	-0.35134596	0.062369462	-0.204491846	-0.651160925	-0.253436461	0.329140489	0.166584328	-0.386339947	-0.843517522	-0.282965879	0.0038113
Q8IYB8	6832	SUPV3L1	-1.293613317	-0.59200119	-0.55902569	-0.603472448	-0.406464278	-0.717580146	-1.467229149	-0.503459258	-0.897287467	-0.474222598	-0.628157777	-0.955388275	-0.582580996	-0.256728973	-0.535042034	-0.531206102	-0.6905681	-1.108249775	0.231529208
Q8IYD1	23708	GSPT2	-0.290721894	-0.072664831	-0.11259549	-0.438542671	-0.074526938	-0.104048663	0.201554306	0.063629602	-0.607106196	-0.160534627	0.225543843	0.035114316	0.368384694	0.298183106	0.501303519	-0.024632882	-0.285181635	-0.129740975	-0.260260772
Q8IYH5	26009	ZZZ3	-0.605972273	0.566639194	-0.230453209	-0.385137586	-0.564094353	-1.116580678	1.077646929	-0.207160013	0.512362066	NA	-0.901605569	-2.042037773	0.248146115	-0.080068131	0.050182987	-0.44155675	0.705475007	-1.209673308	-0.66558814
Q8IYI6	149371	EXOC8	-0.237972797	-0.200279123	0.085630565	-0.063422928	0.121688452	0.194516138	0.440945043	0.317437337	-0.088607669	0.481317428	0.183605007	-0.33201583	0.019535073	0.46716529	-0.1915004	0.006587509	-1.3590873	-0.593849681	0.387677021
Q8IYJ2	256815	C10orf67	-1.09768364	NA	NA	NA	0.767220165	0.129104974	0.395477473	-1.180798628	-3.027661557	0.362303995	-1.245317245	0.02917887	0.134232792	-0.10269766	-0.630754417	0.062580106	-1.962514036	0.291195234	0.199545703
Q8IYJ3	84958	SYTL1	-0.638972951	NA	NA	NA	1.009260554	0.255299061	-0.055183297	-0.759194537	-0.235575594	-0.142491496	0.303524782	-0.416094133	-1.084333223	0.70255551	0.292783671	-0.644731757	-0.321051354	-1.170902226	-0.293077473
Q8IYK4	23127	COLGALT2	1.614165944	0.065736143	0.19441894	-1.776157251	1.247686204	0.953830642	1.806619854	1.31183571	-0.297372518	-0.65513048	0.039579174	-0.631898271	-0.745880001	NA	NA	-1.175842498	1.600222325	-1.011441987	-0.3001909
Q8IYL3	339448	C1orf174	-0.471689102	-0.76059613	-0.458324891	-0.576855053	-1.954826245	0.339180226	-0.541551739	-0.164110237	-1.418388064	-0.208890917	-0.42017857	-0.028345217	-0.081555586	-0.58901676	-1.264767127	-0.731228207	-1.286111298	-0.922107601	-0.088904961
Q8IYM9	10346	TRIM22	-0.648054997	-0.602727969	-0.094333558	-0.848348823	0.144378913	0.429461933	0.609821122	0.337465115	-0.021665878	-0.132982872	0.331609622	-0.333514104	-0.041632213	0.449431892	-0.204109092	-0.078996071	0.494997756	-1.015401558	0.461922524
Q8IYQ7	79896	THNSL1	-0.52522098	-0.539756668	-0.249378153	-0.946187983	-0.716885224	-0.518342344	-0.666594479	-0.41463194	-0.746184474	-1.22026567	-0.569780156	-0.614142731	-0.611834596	0.07378945	-0.364026592	-0.407803624	-0.554206384	-0.781538084	0.248134134
Q8IYS1	135293	PM20D2	-2.433603455	-0.966286655	-0.647882207	-1.367434716	-0.347505791	-0.430913173	-0.13528431	-0.519081843	-0.92238792	-0.645864696	-0.632548254	-1.212583971	-0.459491715	0.111465504	-0.100486429	-0.813459465	-0.367737318	-0.633383276	0.141757085
Q8IYS2	90231	KIAA2013	-0.135376003	0.28357282	-0.288921453	-0.12524389	0.28408965	-0.292088708	-0.329704756	0.280021186	0.08074295	-0.175080549	-0.51774545	-0.425059927	0.025385156	0.255443447	-0.278041899	-0.220646495	0.212288198	0.149622213	0.603316696
Q8IYT2	55783	CMTR2	0.350694307	-0.363082983	-0.256361341	-1.149935399	0.142011152	-0.241018133	0.13236058	0.214404577	NA	-1.00068763	-0.083528852	2.3674258	-0.231318603	NA	NA	0.182098379	-0.293508145	1.059532237	NA
Q8IYT4	83473	KATNAL2	-1.579215317	-0.025541201	-0.070508543	-1.487973106	-1.226018821	-0.711755457	-0.291042568	-0.372389526	-0.344272181	-1.805063478	-0.936424488	-0.381377166	-0.575841243	-0.044612363	-1.20461757	-0.870645076	-1.856095116	NA	-0.207550603
Q8IYU2	57531	HACE1	1.270654455	0.591629249	0.012582776	-0.175731631	NA	NA	0.436950153	-0.619960927	0.417087698	0.669943042	0.581942421	0.341050118	-0.561256483	1.40958948	0.078616592	0.833113655	NA	0.420313241	-0.19736235
Q8IYU8	221154	MICU2	-0.897116278	-0.426762398	0.163901449	-0.468140856	0.112114116	-0.134091735	-0.519301922	-0.185205262	-0.727369443	-0.57290161	-0.094460985	-0.427685924	-0.413500427	0.255766467	-0.831061768	-0.224351062	0.777759926	-0.488886299	0.020802162
Q8IZ07	88455	ANKRD13A	0.59939222	0.650152644	0.125397861	-0.164024417	0.675236572	0.749913038	0.604278645	0.27357919	-0.355246175	0.008750455	0.046921737	-0.724320426	0.303232905	0.426762578	0.191239955	0.393022782	-1.011605492	-0.417333756	0.487685311
Q8IZ21	65979	PHACTR4	-0.655174696	-0.180978535	-0.691311496	-0.758533708	-0.084920962	-0.14315611	-0.541556209	0.024952557	-0.698394063	-0.233850891	-0.511028875	-0.400170202	-0.614718267	-0.609081667	-0.818765902	-1.042485347	-0.875052835	-0.548753114	0.228893185
Q8IZ52	79586	CHPF	-0.683858723	-0.323956051	0.362663639	-1.01752967	0.150371288	-0.17605586	-0.447847844	-0.279660796	-0.680967536	-0.527586736	-0.883932112	-0.422685063	-0.134256124	-0.270103354	0.261214663	-0.311776731	0.265074272	-1.01559197	-0.188949265
Q8IZ69	27037	TRMT2A	-0.011609178	-0.49294723	-0.09396899	-0.348813834	0.509942856	0.23053637	0.020231292	-0.070744861	-0.619353254	-0.637788122	-0.760470658	0.106556834	-0.183120573	0.289481309	-0.235979479	-0.388574575	0.176771129	-0.769201465	0.220287511
Q8IZ73	27079	RPUSD2	-0.547340468	-0.57114859	-0.346984687	-0.616822973	0.039634602	-0.178601609	-0.901346658	-0.377393754	-0.35878959	0.287185449	-0.483362921	-0.060919169	0.138678135	0.905398541	0.003554757	-0.466926961	-1.157681023	-0.122372277	0.11934954
Q8IZ81	255520	ELMOD2	-1.131963494	-0.721783911	-0.213644506	-0.391890657	-0.029010519	-0.678108703	-0.557768882	-0.451562655	-0.107028808	-0.613593854	-0.108840255	-0.848154005	-0.351965427	-0.032720909	-0.474828507	0.141472265	-0.501975609	-0.661205751	0.77289616
